视频cid,弹幕内容
61515951,这些人怎么不去俄罗斯加拿大开荒？
61515951,禁止吧，同志
61515951,这话说的 没毛病。。真的
61515951,说的是对的啊，要是变成中国各位早就激情开麦了
61515951,开始了，传统艺能
61515951,北京遇上西雅图
61515951,说的确实没错
61515951,这个我认为传宝没错 本来就是嘛 在中国都成产业了
61515951,然后他疯了
61515951,美国怎么来的？不就是这样来的？这比在说什么呢？
61515951,哈哈哈
61515951,你这个德国人闭嘴，我们美国人正在开会
61515951,你这个德国人闭嘴，我们美国人正在开会
61515951,你才知道
61515951,干得漂亮
61515951,265
61515951,因为美国人本来就不是美洲本土人所以才有这样的法律，历史原因！
61515951,敢在美国生的 也许是有钱人  美国可舍不得
61515951,我反对，怎么能这样呢，不是说好平等的吗？
61515951,哈哈哈哈哈哈
61515951,这个确实是真的
61515951,这个绝对赞同
61515951,说你呢董卿
61515951,特老狗在吹牛逼
61515951,@懂青
61515951,支持
61515951,赶紧把生的小孩赶出去吧，谢谢
61515951,支持取消!
61515951,谢娜
61515951,确实如此，还是个庞大的产业链
61515951,他的白眼圈怎么要没了？以前非常明显
61515951,完全支持取消
61515951,北京约到西雅图
61515951,那你知道你们自己因为这个产业赚了多少钱不
201107374,哈哈，大水冲了龙王庙
201107374,不愧是你，川宝宝
201107374,我制裁你的制裁
201107374,谁对我不好，谁就是坏人，我就不跟谁好了，哼！
201107374,小三发言人
201107374,不愧是你
201107374,呵呵
201107374,川建国又接到了打压美国的任务了
201107374,制裁自己
201107374,自断双脚
201107374,党争
201107374,老甩锅人了
201107374,国际法庭尊严何在？
201107374,国际法庭尊严何在？
201107374,我打我自己
201107374,中国必须拥有这种能力   维护国家利益
201107374,建国同志终于要下手了咩
201107374,那来吧!
201107374,私人秘书小婊砸
201107374,总裁秘书
196636992,民疯蠢普
196636992,明白人儿
196636992,哈哈哈哈哈哈哈
196636992,？？？
196636992,没人？？？
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,啊这
196636992,特朗普：你限流我？！
196636992,哈哈哈哈哈
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,哦霍
196636992,推特杠上了
196636992,实在是秀
196636992,特朗普下台后，就是个p
196636992,没人比我更懂暴力
196636992,…………
196636992,"Facebook,fake news"
196636992,民风蠢普
196636992,上头了上头了(doge)
196636992,沒人比我更懂暴力
196636992,没人比我更懂，
196636992,这怕不是个傻子
196636992,Twitter才是带节奏大师，双向带节奏
196636992,特朗普要是下台后肯定会被人打死的
196636992,有生之年能看到美国解体我很欣慰
196636992,美国解体进行时
196636992,懂王
196636992,哈哈唉
196636992,保护特朗普
196636992,？
196636992,下岗后估计就横尸街头了
196636992,无法留言就有点秀了
196636992,言论不自由
196636992,美国怎么会变成今天这副模样
196636992,笑出声
196636992,冲啊~~~~哈哈哈哈
196636992,老特完了
196636992,22333333
196636992,fake apps
196636992,英克雷表示对特朗普很不满。
196636992,这就是种族主义分子
196636992,送特朗普上绞刑架
196636992,说不定和肯尼迪一样
196636992,没人比我更懂抢劫
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,你瞧他们笑的多开心 [doge]
196636992,作孽的 建国啊
196636992,吃着推特的饭，要砸推特的碗，这就是懂王
196636992,没人比我更懂风景线
196636992,fake apps那个笑死我了哈哈哈哈哈
196636992,现在美国真滴是一团乱
196636992,可持续战争
196636992,封号特朗普
196636992,前面分解的  能告诉一下几月几号吗  我好预定酒席 跟通知亲朋好友
196636992,没人比我更懂得使用暴力
196636992,看见标题就笑了
196636992,笑出声
196636992,干得漂亮
196636992,推特你完了
196636992,没人比我更懂暴力
196636992,没人比我更懂暴力
196636992,川普  要下课了
196636992,谁TM逼你用推特来着
196636992,哈哈，弹幕笑抽我了，特朗普这个人太逗了
196636992,民疯蠢普
196636992,草
196636992,推特非常的真实
196636992,哦吼 敢给我打标签 家法律 乖乖这是我的王国
196636992,川宝宝又犯错了
196636992,没人比我更懂暴力
196636992,他下台的那一刻就是被枪指着的那一刻
196636992,不是言论自由我青结
196636992,守护世界上最好的川宝
202841484,666
202841484,艾滋病是免疫缺陷综合征，又不是病毒，我惊了为啥用疫苗
202841484,nb
202841484,说漏嘴了
202841484,懂王驾到！
202841484,？？？
202841484,艾滋病咋不是病毒了，HIV病毒
202841484,？？？？
202841484,真像快被你说出来了，邪恶的国家
202841484,绝
202841484,？
202841484,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
202841484,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
202841484,？？？？？？？？？？？？？？？？？？？？？？？？？？
202841484,？？？？？
202841484,？！？！？！？！？！？！？
202841484,？？？？？？？
202841484,？？？？？？？？？？？
202841484,？？？？？？？？？？？？？？？？？？？？
202841484,？？？？？？？？？？？？？？
202841484,？？？？？？？？？？？？？？？？？？？？？？
202841484,？？？
202841484,这是，剧透了还是跳预言家了？
202841484,没有人比我更懂疫苗
202841484,雷姆
202841484,我寻思就算有艾滋病疫苗也得在患病之前吃吧。。。
202841484,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
202841484,你说啥？
202841484,？
202841484,？？？？？
202841484,？？？？？？
202841484,艾滋病疫苗里面是不是消毒水？
202841484,……？……
202841484,ohhhhh
202841484,懂王
202841484,哇，，
202841484,？？？？？？
202841484,？？？？？？
202841484,？？？？？？？？？？？？？？？？
202841484,哈哈哈哈哈哈哈
202841484,对，没错，你就是艾滋病
202841484,没有人比我更懂艾滋病了
202841484,特朗普：没有人比我更懂疫苗了
202841484,单手手风琴
202841484,哈哈哈哈哈哈
181662710,有
181662710,承包空屏
181662710,现在谁敢要
181662710,求之不得
181707039,为什么会被取代没点B数么
181707039,小姐姐好漂亮
181707039,南美，特别是巴西一炸锅  美弟就有的玩了
181707039,哈哈
181707039,完了
181707039,现在去美国干嘛？
181707039,哈哈
181707039,哈哈  谁移民过去找死？
181707039,不用想，肯定延长，想想他疫情之前都在干啥
181707039,加油，上百万不是梦
181707039,身后的人越来越少了
181707039,香蕉人哭了
181707039,自由
181707039,闭 关 锁 国
181707039,现在谁去啊
181707039,谁敢去啊？？？
181707039,热乎
181707039,哪个傻子现在去移民美国！？
181707039,谁她妈还去
181707039,放心，百万年薪我不会去的，命要紧
181707039,排外情绪可以带来选票啊
181707039,挺好，不论是留学生还是h1b，还是坚定信心回国吧。
181707039,82万，后天破百万了吧
181707039,有命移民没命活
181707039,谁去啊。。。
181707039,反对!太伤公知们的心❤了
181707039,移民过去送人头？？
181707039,这不自由
181707039,你爱美国，美国爱你吗？
181707039,現在还有人要去吗？
181707039,拿绿卡的 惨了
181707039,订个小目标，病它一个亿
181707039,自由
181707039,想多了，谁会去？
181707039,建国同志辛苦了
181707039,一告一个准 白拿钱的机会来了
181707039,哈哈，啥时候突破百万大关啊
181707039,下一步是岂不是要驱逐华裔？
181707039,淦的漂亮
181707039,放鞭炮
181707039,建国，淦的不错，还需努力
181707039,公知的工作不好做啦。
181707039,现在申请签证的巴不得他推迟
181707039,反对，要自由
181707039,公知精英们哭倒在厕所
181707039,精美的还是很多的
181707039,我怀疑已经破三百万了
181707039,稀罕去
181707039,这不自由
181707039,这不自由
181707039,护士和医生呢
181707039,还有香蕉人吗？
181707039,让香蕉人怎么办
181707039,你自由
181707039,自由呢？
181707039,公知们的脸已经肿的不成样子了
181707039,请我去我都不去
181707039,要自由
181707039,49年参加国军
181707039,自由
181707039,自由的美国，自由的病毒
181707039,这时候谁去啊
181707039,怎么还没上亿？！
181707039,自作多情，瘟疫之源谁想去？
181707039,公知们无法去美国享受自由了
181707039,公知们回不去了
181707039,这时候谁还想去你那
181707039,美国人都要逃出来了
181707039,建国:我还以为会上千万，结果只有82万，这都是我的功劳
181707039,傻子才往美国跑  找死也没这个找法的
181707039,反对，我们都是上帝的孩子
181707039,给钱都不去
181707039,她笑的多开心
181707039,全境封锁
181707039,百万预定
181707039,建国撑住，美利坚快解放了！
181707039,下注下注，看准破百万
181707039,自由性百万新冠王
181707039,建国同志创造几个美国先例了？
181707039,真相了，转移矛盾
181707039,不行，你不能冻结，我们的公知都送过去。
181707039,高晓松你给我待在美国别回来
181707039,矮大紧呢？
181707039,放心没人去的
181707039,川普伪装的好，整个国家的人都没发现
181707039,假的，下一个
181707039,美国不要怂，百万不是梦
181707039,哈哈 还保护移民者 这很川普
181707039,哪个神经病会去移民
181707039,垃圾香蕉人
181707039,85
181707039,疫  情  之   王
181707039,乱啦乱啦
181707039,公知们回不去了？？？
181707039,公知感觉被抛弃了
181707039,我想去美国还要绿卡
181707039,87万科
181707039,神操作不断
181707039,都八十万了
181707039,中国现在最安全
181707039,？？？？？？？？？？？？？？？？？？？？？？？？？？
181707039,牙真白啊
181707039,白真白啊
181707039,精神小伙特朗普
181707039,百万不成问题还是我建国同志牛逼这么快就取得成绩
181707039,百万不成问题
181707039,奈斯
181707039,自断前程
181707039,嘁...现在谁还要去你霉国
181707039,+++++++++++++++++++
181707039,+-+-++
181707039,社交媒体？
181707039,干得好本身就是群二等公民活该
181707039,请我去我都不去
181707039,估计明天就回到百万
181707039,"28日,美国累计:100W"
181707039,公知，公知，公知
181707039,106万了
181707039,口红色号不错
181707039,自由呢
181707039,现在已经125W
181707039,美国完蛋了
181707039,已经140万了
212815020,早晚死光光 
212815020,又搞事情
212815020,今年新闻看得多了，发现一定是外国先打我们一巴掌，中国再分析、商讨、然后就每一事件出具对应的措施。。。一定要戳一下才动一下。。。
212815020,？？？？？？？？？？？？？？？？？？？？？？？
212815020,头发白了？
212815020,？
212815020,？
212815020,自己玩的挺嗨
212815020,可爱
221547973,右边晦气
221547973,晦气
221547973,广东脏话
221547973,百万粉合影
221547973,太好了，不用玩抖音了
221547973,???
221547973,这些事谷歌干得少？
221547973,我只听到了汪汪汪
221547973,汪汪汪汪汪汪汪汪汪
221547973,XSWL
221547973,?
221547973,啧啧啧
221547973,来了
221547973,翡翠台的新闻
221547973,哈
221547973,你好牛哦
221547973,快告诉我他是不是有大脖子病，感冒也行，他有病就行
221547973,你们能先出疫苗我直播吃屏幕好吧==
221547973,粤语脏话
221547973,讲个笑话，美国保护隐私安全
221547973,哇TVB
221547973,汪汪汪？
221547973,？
221547973,??????这什么操作？
221547973,我耳聋了？只听到狗叫声？
221547973,希望国内也禁了，敢干涉香港事物
221547973,汪汪汪
221547973,有利的虚假信息？感情美国人智力不行？
221547973,啥b
221547973,你TM不偷我们疫苗技术我们就谢天谢地了
221547973,dell ney no more
221547973,“其他国家”关键词
221547973,疯求了哇，偷你那落后几拍的疫苗技术？
221547973,意思是你老美有其他国家在互联网上的信息
221547973,？？
221547973,《    我    认    为    》
221547973,暗杀他，我出一百万！
221547973,呵呵呵
221547973,好久没看翡翠台了
221547973,5G是我们的有本事不用
221547973,彭佩狗，猪狗不如的东西
221547973,？
221547973,金毛狮王
221547973,他急了急了
221547973,你TM直接去月球居住就行了
221547973,你想多了，他们是没办法
221547973,我只想对你讲：Delay No More！
221547973,Delay No More！
221547973,开张荷兰银行支票给你！
221547973,翻译：汪汪汪汪汪汪汪汪汪汪汪汪
221547973,翻译：汪汪汪汪汪汪汪汪汪汪汪汪汪汪汪汪汪汪
221547973,哦哦，哦哦
221547973,呸！！
221547973,干他丫
221547973,死肥猪
221547973,233333
221547973,痴妈筋
221547973,翻译：汪汪汪汪汪汪
221547973,好久没看翡翠台了
221547973,非人哉
221547973,随便，你爱用不用
221547973,强盗后代
221547973,房客能自行装修？明明是自己家
221547973,呵呵。。。
221547973,当时又唔比播，依家又放出来
221547973,肥猪
221547973,这货是不是呼吸糸统有点问题
221547973,啥？你说啥？？畜生说人话
221547973,中国现在太难了，真的是在抗全世界，中国人民加油，中华民族万岁
221547973,中国联通？
221547973,？？？？？？？
221547973,呵呵
221547973,呕
221547973,病毒怎么就不感染它呢？
221547973,rubbish！
221547973,不想看到这头猪
221547973,痴线
221547973,来了来了
221547973,？？？？？？？
221547973,疫苗
221547973,是看到他我就来气
221547973,弹幕护眼弹幕弹幕护眼弹幕弹幕护眼弹幕弹幕护眼弹幕弹幕护眼弹幕弹幕护眼弹幕弹幕护眼弹幕
221547973,？
221547973,关于禁止臭狗在公共场合乱讲听证会
221547973,我来翻译一下：汪汪汪汪汪汪汪汪
221547973,关你屁事
221547973,斗地主你还拿着17张牌有什么用
221547973,百万团团合影
221547973,吐口水
221547973,懂的都懂，推特啥的。。Hh
221547973,然后说中国三款疫苗都是盗取美国的，让中国免费转让专利？！
221547973,是翡翠台的新闻！！爷青回！！！！！
221547973,我们都能量产疫苗了，还搁这bb
221547973,广西脏话
221547973,就明抢
221547973,草（所有语种所有含义）
221547973,川宝都没想到会这么顺利 哈哈哈 字节蠕动 真是丢人
221547973,被同意
221547973,请你好好放低
221547973,？？？
221547973,呵呵
221547973,美国无法监听的就是不安全的
221547973,你可得了吧
221547973,我联通不要面子的？
221547973,讲乜鸠啊你 听唔明狗讲话
221547973,你蓬佩奥什么东西
221547973,强盗都不如的逻辑，简直垃圾
221547973,给钱不到位？
221547973,音          容           宛           在
221547973,非人哉！！！
221547973,看尔横行到几时
221547973,印度行为
221547973,真的强盗国家
221547973,你听听，这是人说的话嘛？
221547973,哈哈哈哈我笑了
221547973,文明观猴[doge]
221547973,从未见过如此厚颜无耻之徒
221547973,你这是强盗房东
221547973,小时候看动画的频道
221547973,那互相伤害？
221547973,tvb！
221547973,微软后门还少吗！！！
221547973,估计脑循环有问题吧
221547973,爷青回
221547973,猪
221547973,最脏的人要清洁  扯蛋的一批
221547973,可是这样一点都不自由
221547973,客家粗口
221547973,？？？？
221547973,每天我都沉迷于抖音， 先卸一下
221547973,北美纯种白猪
221547973,翡翠台看着看着就放广告
221547973,汪
221547973,哇，好大一只猪
221547973,又是这货
221547973,死肥猪我Dllm
221547973,你当美国年轻人傻的吗
221547973,猪叫
221547973,死肥猪
221547973,彭死猪
221547973,dealay no more
221547973,我总结了三点，针对中国，针对中国，针对中国
221547973,交保护费
221547973,汪汪汪汪汪汪的，不看字幕聽不懂
221547973,我让你在我这开餐馆，你生意做起来了后要么餐馆贱卖给我，要么滚
221547973,讲话都费劲
221547973,哔哩哔哩呢 这么没排面吗？
221547973,野 兽 先 辈
221547973,\ | /
221547973,皿
221547973,猪叫
221547973,__皿__
221547973,脑子有问题
221547973,我翻一下，汪汪汪呜汪汪呜呜汪汪汪汪
221547973,\丨/
221547973,？？？
221547973,再说一遍粤语的蓬佩奥？
221547973,我听到他说（阿里）爸爸
221547973,张一鸣，我懂了，我已经跪了，看内裤都不剩了
221547973,DNLM
221547973,？？？奇妙比喻
221547973,???
221547973,互相伤害啊
221547973,猪头
221547973,美国是世界霸权主义！流氓国家
221547973,？
221547973,？
221547973,好熟悉的感觉
221547973,这是房地产商跟业主之间的关系好吗！
221547973,人言否? 
221547973,鸠吹
221547973,这样的霸权房东，我们不需要，全世界也不需要
221547973,先看看自己的苹果和脸书再说吧……到底是谁窃取信息
221547973,别侮辱猪
221547973,？？？？？？？？？？？？？？
221547973,好熟悉啊这声音
221547973,哇，好大一只蛆！！
221547973,自己人也不放过？？
221547973,傻佬，使劲作吧
221547973,住口，无耻老贼
221547973,上香上香上香上香上香上香上香上香
221547973,全世界都在看你们米国愚蠢的笑话
221547973,哈
221547973,翻译翻译，ridiculous
221547973,？？？
221547973,无能
221547973,呵呵
221547973,？？？
221547973,这是智力障碍吧
221547973,好！有本事你以后不用
221547973,？？？？？？？？？？？？？？？？？？？？？？？？？
221547973,怎么感觉特没谱脸0黄了。。
221547973,奥利给脸
221547973,人模狗样
221547973,讲到好似自己无做过咁
221547973,兄弟们别学，少壮不努力，长大吹牛逼
221547973,一本正经的胡说八道
221547973,政治啊，这是政治
221547973,we will see
221547973,能扯的都扯上呗？
221547973,你不说美国的？
221547973,我们可以考虑封苹果了
221547973,？？？？？
221547973,？？？
221557757,抢楼
221557757,霸权主义！！
221557757,帅！帅死了
221557757,然后呢？？？
221557757,只能说着这了嘛。。。
221557757,因果律武器
221557757,下棋要稳，只要最终获胜就行
221557757,整点啥对等措施啊
221557757,靴子落地才会提制裁手段  这是惯例
221557757,新外交官感觉是个狠角
221557757,在美开展商业活动
221557757,遵从美国的法律法规
221557757,美方借口国家安全
221557757,频繁利用国家力量
221557757,这是赤裸裸的霸权行径
221557757,批评牛逼
221557757,别问问就谴责
221557757,刷啥？
221557757,老大牛壁！
221557757,帅啥
221557757,就知道然后呢，我们要积攒实力，不带脑子么
221557757,稳住，丑国还没落实
221557757,太温柔了
221557757,非常有风度
221557757,美国已经把路走窄了
221557757,中国加油
221557757,得道多助失道寡助
221557757,有关的企业
221557757,辛苦了，某音捅的篓子好多稿子都得熬夜赶工吧
221557757,在国家危难中看出心中有国，有根的企业家
221557757,这个外交官讲话好有水平阿 
221605959,111111
221605959,9
219572281,热乎的，第一条弹幕归我了
219572281,"最低价买入股份,笑容是真心的"
219572281,白宫的立场是白嫖。
219572281,垃圾
219572281,这两个人都长一样，我脸盲233333
219572281,什么叫白嫖，这叫明抢
219572281,对，我也脸盲了
219572281,收购之后再罚款
219572281,挑战了老美的信息霸权，所以要封杀
219572281,没用国家力量给护航看来是不行的
219572281,懦夫
219572281,张跪鸣 张跪鸣
219572281,《抖 音 条 约》
219572281,抖音：第二个联想Lenovo
219572281,tt跪的太迅速美国一时半会不敢确定这是不是在做梦
219572281,张一软
219572281,你们没发现这两个人长得很像吗？
219572281,这标题起的有毛病啊。它还有未来？？
219572281,张易跪
13532650,第一
13532650,第一
13532650,右边九头蛇
13532650,所以墨西哥的人都是野人吗，然后守墙的人叫乌鸦，，，，，
13532650,美墨长墙永不倒
13532650,6啊，服气
13532650,可以的，说到做到
13532650,作死
13532650,包括所谓政治避难的红通人员么？
13532650,美国长城23333
13532650,邮毛病啊
13532650,听起来好棒哈哈哈哈
13532650,为人民服务
13532650,为人民服务
13532650,这算有钱还是算任性？
13532650,特朗普真心有点牛，这总统也是无敌了
13532650,刚上任几天就签了几项命令
13532650,川帝效率惊人
13532650,不错，这可以解决就业问题
13532650,墨西哥：不合作，滚
13532650,我去 这波6
13532650,川普可以的
13532650,美国长城233333
13532650,干脆把枪给禁了
13532650,为人民服务
13532650,卧槽，还真建啊
13532650,地道战要开始了
13532650,这不就是美国版的和谐社会么
13532650,不是说其实不是墙，而是篱笆么
13532650,兹瓷你就是好公民不兹瓷就坏公民
13532650,建墙拉动就业率，墨西哥付工资6666
13532650,这很有用
13532650,小康
13532650,兰花指
13532650,说真的 川普是我见过把竞选中的承诺实现最快的总统
13532650,美国领导人也学中共领导人佩戴胸章
13532650,这不错 先把贪官还给我们。。。
13532650,真-强人政治
13532650,我去，好强势
13532650,←地道战笑尿
13532650,陛下奇观误国啊
13532650,这人是真疯还是假疯
13532650,承包给中国土建吧我们很在行的
13532650,贪官人不要 钱要回来
13532650,其实已经有墙了，只不过连起来加固而已
13532650,哈哈哈哈美版和谐社会公知会更向往嘛~~~
13532650,说到做到6666
13532650,卧槽，我要看签名啊，那个心电图
13532650,本来就有墙
13532650,想法不错，行动力也强。可修墙的钱，每年的维护费、人工费得多少……
13532650,等特朗普下来了，下一届总统说我要拆了它……
13532650,说到做到
13532650,这不就是闭关锁国吗
13532650,罪犯不都是你们美国的吗
13532650,川普要被刺杀了的预感
13532650,总统大人 凌冬将至！
13532650,2333333
13532650,领袖气质
13532650,papapapapapapapa
13532650,感觉和gta5老崔的一个任务好像
13532650,前！
13532650,地道战哈哈
13532650,把轮子头头换回来呀？
13532650,大美兴，川普王！
13532650,柏林墙？
13532650,我党好同志川普
13532650,似曾相识的感觉，当年小胡子不是也干过这事吗
13532650,美国总统当8年，下届还是他
13532650,这就是你把我赶去隔壁的理由？
13532650,良民哈哈哈哈
13532650,申请良民证吧
13532650,人比弹幕多系列
13532650,川普自己就是干房地产的，肥水不流外人田
13532650,良民
13532650,强
13532650,震感强烈
13532650,The Great American Wall
13532650,地道战早就有了
13532650,美国有了一个实干派。
13532650,所以说一道墙就可以拦在外面咯
13532650,夭寿了，秘密出口的收费要涨了~~
13532650,我想知道他签字的笔是中国制造吗？
13532650,中国也该这样！把广东非法居留的黑人统统赶出去
13532650,下一步就是发良民证了
13532650,bgm是啥？
13532650,美国总统四年一届
13532650,地道战233333
13532650,不喜欢川普，但真心佩服他的说到做到
13532650,8年的 智商堪忧
13532650,履行竞选诺言的总统
13532650,这么实干，估计人民会选他的
13532650,建墙当然是好事，提供岗位，又拉动内需，还能兑现竞选承诺
13532650,这是要GG么？墨西哥真是躺枪
13532650,前面的，墨西哥政府要高兴死了好么？
13532650,把红通的人都放回来嘛
13532650,真是难得说到做到啊
13532650,硬派
13532650,哈哈厉害
13532650,地道战嘿地道战
13532650,我们帮你建吧，
13532650,为人民服务！
13532650,woc！！！！！！！！真的建啊！！！！！！
13532650,woc！！！！！！！！牛啊！！！！！！！！！！！
13532650,长城没用，抢佩特拉啊
13532650,一下子多了5000个工作岗位，川普会玩233
13532650,"川普已经兑现了三个承诺：废除奥巴马医改，退出tpp,修墙"
13532650,美国弄啥都行，就是不能禁枪
13532650,3小时前
13532650,建墙的目的是、、被推到
13532650,坚决履行承诺
13532650,美版围城
13532650,枪在美国是民主的象征
13532650,如果政府不代表人民，人民有权力去推翻它
13532650,杰斐逊说的
13532650,爱玛这届美国人民真不行啊，看把大帝急的
13532650,辐射避难所
13532650,原来是党员同志23333
13532650,我很想吐槽现在依然拿杰斐逊的那句话作为不禁枪的理由的人
13532650,我很想知道持枪的美国人民怎么推翻拥有世界第一强军的美国暴政政府
13532650,American Great Wall
13532650,特朗普  不靠谱 二百五
13532650,每个总统都这样说
13532650,这道墙主要是象征意义
13532650,不bb
13532650,哇
13532650,我信了
13532650,不得不说快门挺有节奏感的
13532650,川普好样的   把长城建起来
13532650,这照相机声音像we will rock you 一样  滑稽
13532650,说干就干不忽悠
13532650,百日维新
13532650,美国长城
13532650,把当初那些人和钱都给我们
13532650,所以会提供工作岗位
13532650,可以可以
13532650,会玩，工作岗位一下就有了
13532650,怎么有点gay gay的
13532650,地道战嘿地道战，埋伏下神兵千百万
13532650,说到做到已经强于百分之九十的总统了
13532650,RI 
13532650,他们的套路，就是精英免费给绿卡，其他人一概算作非法移民
13532650,建成再说吧
13532650,估计4年后，你退了，还没建成
13532650,枪是自由的象征而非民主
13532650,233333333333333333
13532650,那是自由的象征，啥民主
13532650,守夜人
13532650,第一代守夜人特朗普。
13532650,还要墨西哥出钱。。。
13532650,移民将至，我从今开始守望，至死方休。我将不娶妻，不封地，不生子。
13532650,我将不戴宝冠，不争荣宠。我将尽忠职守，生死于斯。
13532650,我是总统中的利剑，长城上的守卫，抵御移民的卫士，
13532650,破晓时分的光线，唤醒眠者的号角，守护合众国的坚盾。
13532650,我将生命与荣耀献给守夜人，今夜如此，夜夜皆然。
13532650,————初代守夜人特朗普
13532650,"不可能承包中国的 特朗普的口号就是“买美国货,雇美国人”"
13532650,多了好多工作岗位
13532650,地道战，嘿，地道战，埋伏了毒枭千百万  (:з」∠)_
13532650,我也感觉他要被刺杀了
13532650,旁边鼓掌的朋友真尴尬
13532650,掀起你的
13532650,说到做到特朗普
13532650,RAVE
13532650,这不错
13532650,效率很高
13532650,工作岗位增加5000
13532650,建围墙既能给美国人提供工作（建筑围墙工人），又能防墨西哥人，多好啊
13532650,23333333333333
13532650,可以233333333333333333
13532650,问题来了，钱哪来？国会批准不
13532650,这傲娇的小表情
13532650,地道战的别走
13532650,然后下任总统说拆的钱也要墨西哥出
13532650,一波GG
13532650,我的天啊，川普牛逼啊
13532650,我至今感觉不到他是个美国总统，不入流感
13532650,你会造墙，别人不会挖地道?
13532650,你不禁枪就别tm说什么拯救人生命
13532650,良民和大大的良民
13532650,嘿嘿
13532650,真的要建墙啊 我服
13532650,地道战嘿！地道战！
13532650,该死的玉米老头
13532650,玉米老头你女儿我抱走了哈
13532650,我好想替他咳嗽一下，感觉嗓子里有痰
13532650,厉害了真抢奇观啊
13532650,钱哪来
13532650,川普想来个世界第九大奇迹？
13532650,naive，冷兵器时代长城都挡不住人，还指望现在用墙挡人，你当小区围墙么
13532650,确实保护了美国人的就业机会美国有几千万墨西哥人抢工作
13532650,川总统，您要中建几局帮您修长城？（滑稽
13532650,Jefferson那是什么年代了，STATE多怕政府
13532650,美国人持枪是保护自己家，没有推翻谁一说
13532650,那凤姐是不是要回来了
13532650,双下巴莫名很带感
13532650,大建刺激经济
13532650,那，一个完成了所有竞选承诺的总统会想要做什么呢？
13532650,特朗普·史塔克
13532650,拉动内需
13532650,说干就干
13532650,哦那你加油
13532650,我一直以为他只是说说
13532650,地道战6666666
13532650,这钱。。。。
13532650,美国总统理论上最多两届，实际上最多是四届，罗斯福总统
13532650,应该是川大省委书记
13532650,高手啊 我以为他是开玩笑的
13532650,make america great again
13532650,这美国版的长城呢！
13532650,特朗普想当秦始皇啊！
13532650,这鼻子是我捏的。。
13532650,修了墙别人就进不来了吗？
13532650,没了奥巴马，真心不习惯。。
13532650,build the wall
13532650,准备好被刺杀吧
13532650,中建八局在此，毛遂自荐下
13532650,为人民服务
13532650,这句话我喜欢
13532650,那。。。那个枪你们准备缴了么(ಡωಡ)
13532650,就我想起闭关锁国吗
13532650,新世纪长城
13532650,绿字牛逼
13532650,嗯嗯来个闭关锁国最好
13532650,特殊情况指的是国家面临重大危机时，比如战争，经济危机~
13532650,上一个修城墙的就传了两代
13532650,秦始皇：我转世投胎了
13532650,别了吧，周立波还留你们那吧
13532650,奇幻误国啊
13532650,厉害了
13532650,不知道你们有没有玩过GTA5 里面的老崔就干过这类工作
13532650,有种禁枪
13532650,flag
13532650,所以川普为什么要转来转去？？？
13532650,we will rock you等等我
13532650,忍不住一句：在我担生日这天建墙有利于我铭记这一史实
13532650,川普!你知道秦朝吗!刚好8年
13532650,怎么感觉说话语气这么虚啊
13532650,大美兴，川普王
13532650,这是不是在学罗斯福
13532650,厉害了
13532650,感觉会有人刺杀川普了
13532650,腐败从此滋生
13532650,手势。。。
13532650,说实话特朗普会是个好总统 至少对美国人来说
13532650,老白 还好我死的早
13532650,2333333333333333333
13532650,2333333333333333333
13532650,厉害了
13532650,帅了2333333333
13532650,川王威武
13532650,地道战
13532650,等等，赶去哪里，又到其他国家祸害?
13532650,禁枪啊
13532650,川普真是务实的人
13532650,很想知道，等他下台了，下一任总统会不会给拆了
13532650,突然发现，头发吹的不错
13532650,一座21世纪的新长城
13532650,埋伏下神兵千千万……
13532650,有生之年見證歷史
13532650,把中国的长城修到美国来！
13532650,晨光签字笔，你值得拥有
13532650,钱
13532650,以后去美国要买门票了
13532650,旁边有人在B-bk
13532650,柏林墙。柏林墙。
